"Optimizer","Nu","Iter","Depth","Error","Time"
"da.1",0.868253142556865,200,15,0.0322108345534407,1275.52932715416
"da.1",0.144829756275422,153,7,0.0263543191800878,1032.2761464119
"da.1",0.7525,198,14,0.0322108345534407,1273.71811485291
"da.1",0.569512464630417,158,6,0.0351390922401171,1346.37574195862
"da.1",0.9505,184,10,0.0336749633967789,1419.73268675804
"da.1",0.295389031264746,109,16,0.0336749633967789,1254.33930635452
"da.1",0.165178045360741,296,10,0.0366032210834553,1466.98094415665
"da.1",0.748678329521692,161,7,0.0351390922401171,1162.43118357658
"da.1",0.903755552084185,80,4,0.0351390922401171,981.120651483536
"da.1",1,161,12,0.0263543191800878,1179.8218433857
