"Optimizer","Nu","Iter","Depth","Error","Time"
"pso.1",0.63323765583523,146,5,0.0307467057101025,3903.02093625069
"pso.1",1,116,8,0.0366032210834553,3901.55887818336
"pso.1",0.789922236418861,133,10,0.0439238653001464,3637.46322655678
"pso.1",0.191399609702123,116,8,0.0366032210834553,3162.25502467155
"pso.1",1,166,5,0.0234260614934114,3769.75899338722
"pso.1",1,269,15,0.0351390922401171,4131.07168364525
"pso.1",0.0850514065742262,171,8,0.0395314787701318,3719.45595407486
"pso.1",0.336520580399832,181,8,0.0263543191800878,3620.08595776558
"pso.1",0.684215231841132,140,12,0.0351390922401171,3728.843490839
"pso.1",0.197643089474146,72,12,0.0322108345534407,3966.72191524506
