"Optimizer","Nu","Iter","Depth","Error","Time"
"gwo.2",0.43696240805294,293,20,0.0307467057101025,6844.5833978653
"gwo.2",0.46232272011761,210,13,0.0307467057101025,5746.01359844208
"gwo.2",0.28305990172792,300,18,0.0307467057101025,6396.11415290833
"gwo.2",0.318680452763064,231,14,0.0278184480234261,6095.9006934166
"gwo.2",0.244764873882607,108,19,0.0292825768667643,3955.16995501518
"gwo.2",0.777736248304045,160,11,0.0322108345534407,5134.53791165352
"gwo.2",0.134071047343314,64,9,0.0351390922401171,4814.94959878922
"gwo.2",0.637154546829161,261,7,0.0336749633967789,6359.21361780167
"gwo.2",0.554872055303083,234,12,0.0322108345534407,5592.86503624916
"gwo.2",0.068189479500599,141,6,0.0307467057101025,3985.64994740486
