"Optimizer","Nu","Iter","Depth","Error","Time"
"hjn.1",0.01,101,2,0.0263543191800878,405.863106966019
"hjn.1",0.7,101,3,0.0248901903367496,404.651999950409
"hjn.1",0.0100001,100,2,0.0263543191800878,441.133058786392
"hjn.1",1,100,3,0.0263543191800878,396.893649816513
"hjn.1",0.7001,100,2,0.0278184480234261,461.234486103058
"hjn.1",1,101,3,0.0234260614934114,333.376522064209
"hjn.1",0.01,100,2,0.0292825768667643,304.492875814438
"hjn.1",0.01,101,3,0.0292825768667643,335.051596879959
"hjn.1",0.99999,98,2,0.0234260614934114,451.697756767273
"hjn.1",1,98,3,0.0234260614934114,454.565658807755
