"Optimizer","Nu","Iter","Depth","Error","Time"
"alo.2",0.739927615643646,218,10,0.0292825768667643,5693.7269551754
"alo.2",0.480653646643571,171,11,0.0322108345534407,5873.24950361252
"alo.2",0.541126873171362,182,11,0.0307467057101025,5540.45576238632
"alo.2",0.773527697564773,146,9,0.0351390922401171,3936.92069029808
"alo.2",0.557779063026121,170,17,0.0351390922401171,4209.32137060165
"alo.2",0.278062537420425,207,11,0.0278184480234261,5394.78050470352
"alo.2",0.887926814828534,265,16,0.0292825768667643,6642.89348101616
"alo.2",0.160893483846073,172,7,0.0351390922401171,4731.61605238914
"alo.2",0.870606116740088,221,17,0.0322108345534407,4948.17901515961
"alo.2",0.449444682839116,177,13,0.0292825768667643,4492.90672492981
