"Optimizer","Nu","Iter","Depth","Error","Time"
"hs.1",0.957375118022319,214,11,0.0278184480234261,1141.20593452454
"hs.1",0.807412949358113,94,16,0.0380673499267936,1162.49032115936
"hs.1",0.164736668176483,167,5,0.0322108345534407,1151.30964112282
"hs.1",0.45029052794911,70,12,0.0278184480234261,1038.3712003231
"hs.1",0.98611141705187,139,8,0.0278184480234261,1203.56621050835
"hs.1",0.235060289693065,90,7,0.0307467057101025,1399.67751431465
"hs.1",0.121766073077451,294,16,0.0263543191800878,1099.29543995857
"hs.1",0.206353629708756,198,5,0.0292825768667643,1219.02449774742
"hs.1",0.902306771364529,212,20,0.0248901903367496,1372.17087483406
"hs.1",0.11174643198261,202,13,0.0351390922401171,1440.46749210358
