"Optimizer","Nu","Iter","Depth","Error","Time"
"hs.2",0.859288393084426,91,17,0.0292825768667643,5367.79531788826
"hs.2",0.658765584395733,112,3,0.0263543191800878,4618.25862240791
"hs.2",0.630617785332725,88,12,0.0322108345534407,5264.76849770546
"hs.2",0.373903457166161,178,3,0.0380673499267936,3491.37189936638
"hs.2",0.769794994033873,101,9,0.0278184480234261,4183.35685062408
"hs.2",0.477344194012694,55,11,0.0292825768667643,4453.14740920067
"hs.2",0.10153414219385,168,14,0.0278184480234261,4357.63908267021
"hs.2",0.622181869093329,50,15,0.0336749633967789,2910.0330016613
"hs.2",0.670477469470352,83,14,0.0248901903367496,4608.75727128983
"hs.2",0.234565950750839,214,10,0.0278184480234261,4882.5804541111
