"Optimizer","Nu","Iter","Depth","Error","Time"
"pso.2",0.862169720764419,249,7,0.0307467057101025,12834.1096684933
"pso.2",1,144,9,0.0366032210834553,13341.2289719582
"pso.2",0.38701338343247,141,10,0.0380673499267936,13640.1069412231
"pso.2",1,194,15,0.0336749633967789,10685.8850419521
"pso.2",0.313622957032034,281,9,0.0322108345534407,13333.4359767437
"pso.2",1,124,14,0.0307467057101025,15152.4844150543
"pso.2",0.030428540464107,212,6,0.0263543191800878,11336.4552915096
"pso.2",0.553382503472819,194,20,0.0307467057101025,13306.9130759239
"pso.2",1,204,15,0.0307467057101025,15342.4898877144
"pso.2",1,263,13,0.0336749633967789,12547.4299986362
