"Optimizer","Nu","Iter","Depth","Error","Time"
"hjkb.1",0.176722717285156,100,2,0.0263543191800878,2498.12279415131
"hjkb.1",0.511630249023437,103,6,0.0248901903367496,3139.82993245125
"hjkb.1",0.437543640136719,101,5,0.0248901903367496,2832.46559381485
"hjkb.1",0.645346832275391,100,4,0.0278184480234261,2603.67848753929
"hjkb.1",0.491046142578125,100,3,0.0248901903367496,2669.62120962143
"hjkb.1",0.80419921875,99,2,0.0292825768667643,2729.54206347466
"hjkb.1",0.234637451171875,95,5,0.0234260614934114,2158.39008545876
"hjkb.1",0.210780334472656,101,2,0.0248901903367496,2161.33819413185
"hjkb.1",0.622351837158203,100,2,0.0292825768667643,2203.17669510841
"hjkb.1",0.683142852783203,100,2,0.0248901903367496,2289.65715050697
