"Optimizer","Nu","Iter","Depth","Error","Time"
"ffa.1",0.330917439262849,85,2,0.0322108345534407,606.984799146652
"ffa.1",1,172,3,0.0278184480234261,1128.89114117622
"ffa.1",0.0504516935045831,164,17,0.0336749633967789,1140.78217458725
"ffa.1",0.792220956338569,109,10,0.0263543191800878,790.128555774689
"ffa.1",0.494737948437687,68,7,0.0292825768667643,546.110496044159
"ffa.1",0.479565234715119,140,16,0.0351390922401171,1025.91277742386
"ffa.1",0.66201780958334,121,19,0.0307467057101025,894.914175748825
"ffa.1",1,256,8,0.0336749633967789,1712.64131879807
"ffa.1",0.266375876350794,144,13,0.0322108345534407,1018.70631980896
"ffa.1",1,183,7,0.0322108345534407,1209.83362865448
