"Optimizer","Nu","Iter","Depth","Error","Time"
"woa.2",0.090894562115941,145,12,0.0307467057101025,3984.77843737602
"woa.2",1,137,20,0.0307467057101025,3584.29581427574
"woa.2",0.159788178354502,86,17,0.0322108345534407,2397.85653924942
"woa.2",1,300,5,0.0336749633967789,6234.89392352104
"woa.2",0.0833076545008154,244,3,0.0292825768667643,5925.85287070274
"woa.2",0.376132749756086,95,9,0.0278184480234261,2849.175303936
"woa.2",0.862846571288421,133,6,0.0263543191800878,3654.72340893745
"woa.2",0.126214857266025,211,9,0.0292825768667643,5398.97910857201
"woa.2",1,130,13,0.0263543191800878,3293.63364624977
"woa.2",0.020448593266774,243,18,0.0263543191800878,5808.545773983
