"Optimizer","Nu","Iter","Depth","Error","Time"
"lbfgsb3.2",0.700059285556578,100,2,0.0351390922401171,8468.64273285866
"lbfgsb3.2",0.7,100,2,0.0307467057101025,6109.77650785446
"lbfgsb3.2",0.683438193609598,100,2,0.0322108345534407,8560.90564465523
"lbfgsb3.2",0.701640189660707,100,2,0.0366032210834553,11180.6628139019
"lbfgsb3.2",0.7,99,2,0.0366032210834553,4941.74124407768
"lbfgsb3.2",0.700000330744634,100,2,0.0322108345534407,16584.5357673168
"lbfgsb3.2",0.699355713672635,100,2,0.04099560761347,7747.84596443176
"lbfgsb3.2",0.701971132992078,100,2,0.0307467057101025,10977.9148056507
"lbfgsb3.2",0.7,100,2,0.0366032210834553,9066.40280604362
"lbfgsb3.2",0.702690146593639,100,2,0.0366032210834553,13826.8345112801
