"Optimizer","Nu","Iter","Depth","Error","Time"
"goa.2",0.138629620380234,206,17,0.252604166666667,7932.04042196274
"goa.2",0.0601124465981418,117,6,0.256510416666667,4294.18855452538
"goa.2",0.0287464764439185,109,10,0.236979166666667,4356.9849216938
"goa.2",0.0148049074649383,223,10,0.234375,8306.3265516758
"goa.2",0.0500535471196846,174,4,0.23828125,5723.03678941727
"goa.2",0.0975870276157952,178,2,0.23046875,5438.34935092926
"goa.2",0.0488746790825964,132,12,0.244791666666667,5190.10488009453
"goa.2",0.154137023527162,159,8,0.240885416666667,6050.99449086189
"goa.2",0.01,284,9,0.23046875,10233.6643807888
"goa.2",0.936962917950622,271,1,0.23046875,7165.38050484657
