"Optimizer","Nu","Iter","Depth","Error","Time"
"pso.2",0.409398589665857,175,3,0.2421875,16010.8151466846
"pso.2",0.01,169,10,0.2421875,20999.8209097385
"pso.2",0.01,236,12,0.231770833333333,20886.6830728054
"pso.2",0.01,251,14,0.233072916666667,19307.5247297287
"pso.2",0.01,74,14,0.233072916666667,15436.3853712082
"pso.2",0.01,106,9,0.229166666666667,15682.8662948608
"pso.2",0.01,280,10,0.236979166666667,19349.5934727192
"pso.2",0.01,139,13,0.235677083333333,17847.8758275509
"pso.2",0.01,102,7,0.244791666666667,19819.7557792664
"pso.2",0.01,283,17,0.233072916666667,22970.7421901226
