"Optimizer","Nu","Iter","Depth","Error","Time"
"gwo.2",0.0369668092406994,169,17,0.243489583333333,6992.96297073364
"gwo.2",0.0742223428196423,114,6,0.234375,4386.81763291359
"gwo.2",0.172436188195446,92,5,0.239583333333333,3627.84669113159
"gwo.2",0.314903067006318,59,1,0.240885416666667,2364.54297852516
"gwo.2",0.0643851087406682,65,10,0.243489583333333,3883.21216464043
"gwo.2",0.010729223183302,50,15,0.240885416666667,2986.07542681694
"gwo.2",0.119845422725193,146,3,0.223958333333333,4490.17700958252
"gwo.2",0.0459556155132276,146,12,0.23828125,5485.35311460495
"gwo.2",0.0637933952905098,78,7,0.236979166666667,3622.34022688866
"gwo.2",0.0651215193475642,62,6,0.234375,3130.43809533119
