"Optimizer","Nu","Iter","Depth","Error","Time"
"hjn.2",0.01,102,2,0.233072916666667,1952.24859046936
"hjn.2",0.02,100,2,0.231770833333333,1557.93168210983
"hjn.2",0.7,100,2,0.221354166666667,1467.95881652832
"hjn.2",0.01,101,2,0.231770833333333,1379.23005843163
"hjn.2",0.7,100,2,0.220052083333333,1468.42229914665
"hjn.2",0.699,100,2,0.2265625,1465.04016327858
"hjn.2",0.01,100,2,0.233072916666667,1677.50462174416
"hjn.2",0.999,100,1,0.2265625,1278.15662884712
"hjn.2",0.01,99,2,0.234375,1236.54452514648
"hjn.2",0.01,99,2,0.23046875,1242.9809024334
