"Optimizer","Nu","Iter","Depth","Error","Time"
"da.2",0.396629959196737,100,6,0.25390625,5564.74094295502
"da.2",0.447406802084136,200,1,0.239583333333333,6087.51106882095
"da.2",0.0404805300279631,173,4,0.239583333333333,5465.61331176758
"da.2",0.334341780542396,250,4,0.266927083333333,7650.13035011292
"da.2",0.609679707331412,81,1,0.235677083333333,5527.98735809326
"da.2",0.130718211394243,50,16,0.239583333333333,4478.18591356277
"da.2",0.163153199916705,63,15,0.240885416666667,5474.55923938751
"da.2",0.357712034719531,228,1,0.244791666666667,6141.12434840202
"da.2",0.471676739198016,161,5,0.263020833333333,6336.12890577316
"da.2",0.278450413970027,76,2,0.2265625,3804.5152015686
