"Optimizer","Nu","Iter","Depth","Error","Time"
"mfo.1",0.01,235,20,0.243489583333333,1922.27241277695
"mfo.1",0.0167766347632923,166,3,0.227864583333333,1549.16467642784
"mfo.1",0.0779072205057107,102,1,0.243489583333333,1384.61711072922
"mfo.1",0.01,274,11,0.266927083333333,1772.7317109108
"mfo.1",0.01,88,15,0.240885416666667,1347.49125027657
"mfo.1",0.0783387444726434,240,1,0.23828125,2156.80208539963
"mfo.1",0.0405777716016013,76,9,0.233072916666667,1089.72504591942
"mfo.1",0.567434012028433,50,1,0.2421875,1026.90262937546
"mfo.1",0.01,214,4,0.240885416666667,1565.00958657265
"mfo.1",0.01,128,13,0.243489583333333,1314.89962863922
