"Optimizer","Nu","Iter","Depth","Error","Time"
"woa.1",0.0267718163512562,84,18,0.23828125,984.161374330521
"woa.1",0.0316553351637413,300,8,0.259114583333333,2652.34102845192
"woa.1",0.0640329570700712,50,5,0.23046875,730.497357845306
"woa.1",0.276655909929168,50,1,0.233072916666667,581.267071008682
"woa.1",0.151157470416456,77,3,0.236979166666667,765.379257678986
"woa.1",0.379969074782031,69,1,0.247395833333333,710.509238243103
"woa.1",0.0132189857963545,280,19,0.234375,2437.92225408554
"woa.1",0.135106669150348,60,3,0.25,690.65264415741
"woa.1",0.01,50,10,0.233072916666667,677.735749006271
"woa.1",0.368644443789633,76,2,0.235677083333333,691.746990680695
