"Optimizer","Nu","Iter","Depth","Error","Time"
"Rcgmin.2",0.7,100,2,0.23828125,178.998098611832
"Rcgmin.2",0.7,100,2,0.23828125,181.440632343292
"Rcgmin.2",0.7,100,2,0.243489583333333,181.669397115707
"Rcgmin.2",0.699999999997986,100,2,0.231770833333333,886.986511945724
"Rcgmin.2",0.7,100,2,0.233072916666667,176.462970256805
"Rcgmin.2",0.7,100,2,0.234375,176.300234556198
"Rcgmin.2",0.7,100,2,0.2421875,199.437370538712
"Rcgmin.2",0.7,100,2,0.240885416666667,172.112683296204
"Rcgmin.2",0.7,100,2,0.23828125,180.370322942734
"Rcgmin.2",0.7,100,2,0.247395833333333,176.471922159195
