"Cost","Gamma","Accuracy","AccLCL","Time"
6,-1,95.6076134699854,93.8791504556022,4.30910968780518
6,0,89.8975109809663,87.8479257094488,7.66745185852051
6,1,83.601756954612,79.9103256244491,4.48988628387451
6,2,74.8169838945827,69.937721019501,4.54780960083008
6,3,74.2313323572474,69.8329531493993,4.40637302398682
6,4,75.1098096632504,71.4548513970274,4.39680290222168
6,5,74.5241581259151,69.054175113845,4.4887707233429
6,6,74.5241581259151,71.5165000041645,6.50108218193054
6,7,74.8169838945827,71.1223632525176,6.57346534729004
6,8,73.792093704246,70.3530038674997,6.61469960212708
6,9,75.9882869692533,71.4970431939907,6.50900650024414
6,10,74.5241581259151,70.9659939723541,6.57930421829224
7,-25,65.0073206442167,61.7748476057491,4.10917520523071
7,-24,65.0073206442167,61.6888413578427,4.10375213623047
7,-23,65.0073206442167,62.606797169562,4.25202751159668
7,-22,65.0073206442167,60.9507201899384,4.35271620750427
7,-21,65.0073206442167,60.915914902357,4.12810301780701
7,-20,65.0073206442167,61.6469308210835,4.3453311920166
7,-19,65.0073206442167,61.8445154894197,4.31781983375549
7,-18,65.0073206442167,62.0166346451621,4.17253971099854
7,-17,95.3147877013177,93.9919116726848,4.0950391292572
7,-16,95.900439238653,94.1287738074869,3.40067386627197
7,-15,96.3396778916545,94.7442479316958,2.43837261199951
7,-14,96.1932650073206,94.4331045962801,1.87386155128479
7,-13,96.7789165446559,95.2296162340008,1.56015396118164
7,-12,96.7789165446559,95.019627346867,1.28775429725647
7,-11,96.1932650073206,94.4549098724958,1.1613187789917
7,-10,96.6325036603221,94.5137802332713,1.15826630592346
7,-9,96.6325036603221,95.5903316205919,1.34119892120361
7,-8,96.1932650073206,94.6894490994821,1.23381590843201
7,-7,96.6325036603221,95.5954205147541,1.27688717842102
7,-6,96.9253294289898,95.834936402281,1.28219676017761
7,-5,96.9253294289898,95.4747903180212,1.28627514839172
7,-4,96.9253294289898,95.2882176841508,1.38423800468445
7,-3,97.2181551976574,96.2153707807569,1.62513279914856
7,-2,97.2181551976574,96.2225425271056,2.53668117523193
7,-1,95.4612005856515,93.9524071035858,3.83648228645325
7,0,90.3367496339678,88.4013617966471,5.15998673439026
7,1,83.7481698389458,79.8373874553432,4.36832976341248
7,2,75.402635431918,72.4244393449521,4.56193041801453
7,3,74.5241581259151,70.2909312933232,4.4922821521759
7,4,74.8169838945827,71.1311879370275,4.43179440498352
7,5,74.2313323572474,71.8549140149774,4.62898659706116
7,6,71.4494875549048,64.3922035482654,6.19045948982239
7,7,75.1098096632504,72.3090999362236,6.40755009651184
7,8,73.9385065885798,70.3215066657609,6.731929063797
7,9,74.8169838945827,72.0834694972536,6.76376104354858
7,10,74.5241581259151,71.3049417982307,6.76288294792175
8,-25,65.0073206442167,61.4971022820751,4.15785694122314
8,-24,65.0073206442167,60.623036174914,4.313316822052
8,-23,65.0073206442167,60.507938117078,4.32094025611877
8,-22,65.0073206442167,62.970603169274,4.10391139984131
8,-21,65.0073206442167,62.1241266791444,4.35384249687195
8,-20,65.0073206442167,62.9451911903213,4.26554083824158
8,-19,65.0073206442167,59.8258131301675,4.11245727539062
8,-18,95.900439238653,94.6919201283627,4.13655209541321
8,-17,95.900439238653,94.4902001245042,3.21626400947571
8,-16,96.3396778916545,94.7824039284847,2.44974517822266
8,-15,96.3396778916545,94.5708748014223,1.86087822914124
8,-14,96.4860907759883,95.7170753169678,1.57047581672668
8,-13,96.6325036603221,95.7659217557862,1.2961733341217
8,-12,96.4860907759883,94.939255051559,1.17908954620361
8,-11,96.6325036603221,95.1562008419443,1.14495301246643
8,-10,96.3396778916545,94.6534224223397,1.32057571411133
8,-9,95.900439238653,94.4864295596407,1.20547127723694
8,-8,95.900439238653,94.4738710914109,1.24840927124023
8,-7,96.0468521229868,94.9297885670056,1.28963255882263
8,-6,95.900439238653,93.9017734623292,1.28977084159851
8,-5,96.3396778916545,95.3503459705786,1.2819402217865
8,-4,97.0717423133236,96.0173299540462,1.38686013221741
8,-3,97.3645680819912,95.8459152817759,1.63581109046936
8,-2,97.0717423133236,95.4642152638504,2.41058850288391
8,-1,96.0468521229868,94.1096615173287,3.91309785842896
8,0,90.3367496339678,87.751949275839,5.2557806968689
8,1,83.8945827232797,80.8319938001212,4.31332159042358
8,2,75.6954612005857,72.0849709522022,4.34698462486267
8,3,74.5241581259151,71.886267796855,4.4133722782135
8,4,74.8169838945827,71.8581580208687,4.44681429862976
8,5,74.2313323572474,71.6939011286223,4.50452089309692
8,6,75.1098096632504,71.2312511565519,6.13119220733643
8,7,74.8169838945827,72.9740439167601,6.60982131958008
8,8,74.8169838945827,71.8214841389631,6.61264419555664
8,9,74.8169838945827,73.2078669704363,6.75927114486694
8,10,74.2313323572474,72.1027732609772,6.79823708534241
9,-25,65.0073206442167,61.4905047987117,4.17583632469177
9,-24,65.0073206442167,62.462186981748,4.14281988143921
9,-23,65.0073206442167,60.8614057669861,4.11868953704834
9,-22,65.0073206442167,59.393845129962,4.29019951820374
9,-21,65.0073206442167,61.0955785364788,4.33271360397339
9,-20,65.0073206442167,60.8150727352436,4.19335007667542
9,-19,95.7540263543192,94.5916615430786,4.10505986213684
9,-18,95.900439238653,94.8868253210307,3.23131060600281
9,-17,96.1932650073206,95.3118770611061,2.4576940536499
9,-16,96.3396778916545,95.3475551500122,1.86951327323914
9,-15,96.6325036603221,95.365929901992,1.68722677230835
9,-14,96.3396778916545,95.4635258895512,1.28382253646851
9,-13,96.3396778916545,94.9596379297594,1.16768980026245
9,-12,96.4860907759883,94.629236713688,1.18837141990662
9,-11,96.1932650073206,94.810912663908,1.16561913490295
9,-10,96.4860907759883,95.1775810162379,1.22467041015625
9,-9,96.4860907759883,95.1025355810606,1.24585008621216
9,-8,95.0219619326501,93.2067148542246,1.28808903694153
9,-7,96.0468521229868,94.5044246682331,1.42335247993469
9,-6,96.6325036603221,95.6650312022103,1.25202894210815
9,-5,96.0468521229868,94.4418081025428,1.31069993972778
9,-4,97.0717423133236,96.2189368368897,1.39205145835876
9,-3,97.2181551976574,95.9896818137424,1.63548159599304
9,-2,97.2181551976574,96.133997791622,2.4283618927002
9,-1,95.1683748169839,93.9793481740589,4.18800210952759
9,0,89.8975109809663,87.2955968125265,5.14252424240112
9,1,83.1625183016105,79.8059079398639,4.40060138702393
9,2,75.6954612005857,71.0088321629871,4.40663528442383
9,3,74.0849194729136,71.8401573890679,4.59077310562134
9,4,74.2313323572474,71.5493166123703,4.43572449684143
9,5,74.2313323572474,70.1632928005827,4.48862028121948
9,6,74.8169838945827,70.4852626139028,6.15853333473206
9,7,74.5241581259151,71.3717113522957,6.69383716583252
9,8,73.9385065885798,71.0280996699712,6.74138617515564
9,9,74.2313323572474,70.7548021522394,6.62474632263184
9,10,74.2313323572474,70.2814139592013,6.60054326057434
10,-25,65.0073206442167,61.8213444631815,4.12716603279114
10,-24,65.0073206442167,62.464532711859,4.46042013168335
10,-23,65.0073206442167,61.5085251666204,4.08070397377014
10,-22,65.0073206442167,62.8705358017216,4.08682084083557
10,-21,65.0073206442167,61.8500613983361,4.29117178916931
10,-20,95.3147877013177,94.0469052741963,4.08951306343079
10,-19,95.900439238653,94.7712552792603,3.21694660186768
10,-18,96.1932650073206,95.0441504266783,2.45033669471741
10,-17,96.3396778916545,95.0930342758211,1.99981904029846
10,-16,96.4860907759883,95.058559208454,1.55236506462097
10,-15,96.3396778916545,94.7841224355544,1.41476726531982
10,-14,96.4860907759883,94.9149142666357,1.15631437301636
10,-13,96.4860907759883,94.9795055696963,1.15032935142517
10,-12,96.4860907759883,95.5253990976321,1.17873620986938
10,-11,95.6076134699854,94.0869078764335,1.24085426330566
10,-10,95.4612005856515,94.078141722238,1.30096530914307
10,-9,95.1683748169839,93.727885243962,1.27728390693665
10,-8,95.6076134699854,94.8665270196129,1.31099462509155
10,-7,95.4612005856515,93.5870771806149,1.2674355506897
10,-6,95.3147877013177,92.643882250587,1.24095821380615
10,-5,96.4860907759883,95.5930393555361,1.29615235328674
10,-4,96.7789165446559,95.3938019737045,1.38719034194946
10,-3,97.6573938506589,96.2828885095689,1.7783465385437
10,-2,97.0717423133236,95.5421039788337,2.38083291053772
10,-1,95.900439238653,94.576328382259,3.7471821308136
10,0,90.6295754026354,88.1396248504293,5.12860774993896
10,1,83.3089311859444,79.6761599576398,4.35442233085632
10,2,75.1098096632504,70.7443293987085,4.49232697486877
10,3,74.5241581259151,71.9046833489769,4.37406015396118
10,4,74.5241581259151,70.4110896748698,4.39500451087952
10,5,71.1566617862372,66.3138113017544,4.45759439468384
10,6,74.5241581259151,71.1746216442642,6.3238787651062
10,7,74.8169838945827,71.7400430145741,6.44536280632019
10,8,74.2313323572474,70.6315430520034,6.55640649795532
10,9,74.5241581259151,69.4042219083938,6.69209909439087
10,10,74.8169838945827,72.9765762581735,6.61369872093201
11,-25,65.0073206442167,61.3673185903095,4.09529662132263
11,-24,65.0073206442167,61.2754007203772,4.11244440078735
11,-23,65.0073206442167,61.7793119621779,4.24107003211975
11,-22,65.0073206442167,61.7233105605226,4.08444428443909
11,-21,95.7540263543192,94.4953452741633,4.07564330101013
11,-20,95.900439238653,94.2611816604966,3.18608021736145
11,-19,96.1932650073206,94.8949671720778,2.43440008163452
11,-18,96.1932650073206,94.571205953563,1.84839248657227
11,-17,96.4860907759883,95.1748492506302,1.71332168579102
11,-16,96.6325036603221,95.3343343348261,1.2636137008667
11,-15,96.4860907759883,95.2469202914167,1.16886019706726
11,-14,96.3396778916545,94.9230481613321,1.16929960250854
11,-13,96.0468521229868,95.0076190003337,1.20957350730896
11,-12,96.1932650073206,94.6225728181153,1.23195433616638
11,-11,95.900439238653,95.0553976809717,1.27103471755981
11,-10,95.4612005856515,93.8775628871756,1.3048689365387
11,-9,94.7291361639824,93.5088926560984,1.28668737411499
11,-8,95.7540263543192,94.1080799865074,1.44673466682434
11,-7,96.1932650073206,95.3149024398581,1.23484635353088
11,-6,95.7540263543192,94.0482621267926,1.25369095802307
11,-5,96.6325036603221,94.740460723077,1.42130756378174
11,-4,96.6325036603221,95.128030647065,1.35154962539673
11,-3,96.6325036603221,95.1453243166397,1.63645768165588
11,-2,97.2181551976574,95.978767988492,2.40347242355347
11,-1,95.6076134699854,94.4049792564368,3.94262385368347
11,0,89.8975109809663,87.9408224701987,5.08869814872742
11,1,83.7481698389458,80.6096439224564,4.32451462745667
11,2,75.1098096632504,71.2016243537512,4.36913013458252
11,3,74.5241581259151,70.4543272808154,4.56871342658997
11,4,74.8169838945827,72.6612555551753,4.35173010826111
11,5,74.5241581259151,72.0823541014812,4.42637658119202
11,6,74.5241581259151,70.9406287079483,6.14909172058105
11,7,74.6705710102489,70.3024819786683,6.59751844406128
11,8,74.5241581259151,71.8914405240885,6.62028503417969
11,9,74.2313323572474,70.859569332364,6.57214426994324
11,10,74.8169838945827,72.6236126763619,6.61885285377502
12,-25,65.0073206442167,62.6817224167507,4.08469533920288
12,-24,65.0073206442167,61.146486079727,4.13549637794495
12,-23,65.0073206442167,60.6106627874119,4.26627397537231
12,-22,95.4612005856515,94.3682833762153,4.07764649391174
12,-21,95.7540263543192,93.8614542935693,3.22163915634155
12,-20,96.1932650073206,94.9664619012051,2.44127774238586
12,-19,96.1932650073206,95.1274856364122,1.86135983467102
12,-18,96.1932650073206,94.1564972024904,1.53746318817139
12,-17,96.4860907759883,95.8409186949374,1.29647207260132
12,-16,96.6325036603221,95.0827848284617,1.14131617546082
12,-15,96.1932650073206,94.2531727951934,1.16550827026367
12,-14,96.0468521229868,94.449150484959,1.31943988800049
12,-13,96.1932650073206,95.2151945508003,1.23187446594238
12,-12,96.0468521229868,94.6729973445789,1.29013419151306
12,-11,94.8755490483163,93.3177069695651,1.31571793556213
12,-10,94.5827232796486,92.8562451601606,1.3161039352417
12,-9,95.4612005856515,94.0859380490906,1.28474140167236
12,-8,95.3147877013177,93.755493374934,1.28413319587708
12,-7,94.5827232796486,92.9782745279118,1.26468920707703
12,-6,96.3396778916545,94.73585334982,1.26522254943848
12,-5,96.4860907759883,95.0240155158951,1.45513153076172
12,-4,97.0717423133236,95.9370631496516,1.36740279197693
12,-3,97.2181551976574,96.0397607185672,1.63114309310913
12,-2,97.0717423133236,95.7276898791742,2.43002939224243
12,-1,95.7540263543192,94.2346358886361,3.83720016479492
