data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
AmesHousing,svm,hjn,FALSE,10,mae,1366.63250803947,14459.7369978902,979401396.856131,14614.2652902874
AmesHousing,svm,hjn,FALSE,10,mae,950.959529161453,14552.3124408531,970241317.732779,14658.9593904149
AmesHousing,svm,hjn,FALSE,10,mae,1204.80026507378,16684.7037176619,1011979322.90372,17168.1383608013
AmesHousing,svm,hjn,FALSE,10,mae,1035.85890030861,14437.4084842917,962459445.551363,14485.0331480314
AmesHousing,svm,hjn,FALSE,10,mae,1409.78868556023,14345.8550829315,1021084045.27479,14741.2140225202
AmesHousing,svm,hjn,FALSE,10,mae,1074.02726435661,14451.9121094895,972831179.748449,14577.9600068461
AmesHousing,svm,hjn,FALSE,10,mae,1408.47697925568,16565.2056768814,1021284139.16923,17044.1327819393
AmesHousing,svm,hjn,FALSE,10,mae,912.375125646591,14501.4405000487,992063436.181176,14847.529060312
AmesHousing,svm,hjn,FALSE,10,mae,943.614640235901,14491.8556908639,982413750.845223,14602.2849383026
AmesHousing,svm,hjn,FALSE,10,mae,956.010791778564,14426.1241555735,1006668384.02687,14698.9133309957
