data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
AmesHousing,svm,hjn,0.25,10,mae,48.7849118709564,17171.3469821024,845119782.31151,16572.3869164371
AmesHousing,svm,hjn,0.25,10,mae,89.6952178478241,16972.1279304368,1048656168.60135,17525.0579791133
AmesHousing,svm,hjn,0.25,10,mae,73.0805938243866,15670.3758014286,975609580.414502,14719.2991833868
AmesHousing,svm,hjn,0.25,10,mae,80.9375751018524,15982.0202880938,975106033.396946,14653.3483578705
AmesHousing,svm,hjn,0.25,10,mae,53.4887733459473,17634.8693266736,848813283.171702,16808.6439073162
AmesHousing,svm,hjn,0.25,10,mae,88.6222569942474,15604.788774611,973407677.029806,14713.7371734598
AmesHousing,svm,hjn,0.25,10,mae,67.8367390632629,15886.6168756465,987432138.300516,14675.9262800584
AmesHousing,svm,hjn,0.25,10,mae,82.5215392112732,16694.26333328,1048252159.74995,15629.9764510337
AmesHousing,svm,hjn,0.25,10,mae,60.8037006855011,17342.6927329263,842097284.495561,17249.7348759185
AmesHousing,svm,hjn,0.25,10,mae,41.7387323379517,15564.2158915287,995194239.717858,14596.5243314145
