data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
AmesHousing,en,ga,50,10,mse,7.5812029838562,1299964756.65119,1071039056.47162,18147.4396576097
AmesHousing,en,ga,50,10,mse,5.21259951591492,1300513079.29329,1197628987.91106,19632.1058244244
AmesHousing,en,ga,50,10,mse,6.28223514556885,1334586975.0667,1171137901.12,19403.6948587327
AmesHousing,en,ga,50,10,mse,6.90902590751648,1337168258.79086,1089117460.53503,18428.8283795447
AmesHousing,en,ga,50,10,mse,7.67161321640015,1312463393.28713,1079693555.18812,18316.2207885248
AmesHousing,en,ga,50,10,mse,4.75562763214111,1333798952.59491,1043308691.31403,18118.1846115158
AmesHousing,en,ga,50,10,mse,5.42399501800537,1315647896.4906,1042761032.89721,17951.1728743024
AmesHousing,en,ga,50,10,mse,6.32924127578735,1297056691.72685,1084422601.94414,18692.9024200151
AmesHousing,en,ga,50,10,mse,5.85432553291321,1315613269.93278,1077535434.45945,18266.7979599157
AmesHousing,en,ga,50,10,mse,4.48861026763916,1340577057.19141,1333839598.09465,21096.9182420164
