data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
AmesHousing,svm,hjn,FALSE,10,mse,1190.07611393929,804929439.952848,824938657.334372,17002.8223428435
AmesHousing,svm,hjn,FALSE,10,mse,1218.69606757164,815141372.75375,1004505262.98434,17806.7696364778
AmesHousing,svm,hjn,FALSE,10,mse,799.882677793503,818749676.301729,971906219.336316,17600.0546894571
AmesHousing,svm,hjn,FALSE,10,mse,1335.23263597488,802773233.722808,898918351.753857,17187.3353568
AmesHousing,svm,hjn,FALSE,10,mse,1285.47595071793,791723504.734565,840327992.744038,17028.2578590072
AmesHousing,svm,hjn,FALSE,10,mse,1175.99850511551,785083205.441348,978653127.183208,17664.9871072825
AmesHousing,svm,hjn,FALSE,10,mse,1524.2039411068,818836382.333929,848769176.346567,17497.3082454022
AmesHousing,svm,hjn,FALSE,10,mse,585.224286079407,791042644.465644,819210785.452149,16755.6845535951
AmesHousing,svm,hjn,FALSE,10,mse,887.885512113571,792025816.709653,884529967.260259,17025.0614098753
AmesHousing,svm,hjn,FALSE,10,mse,669.632579565048,813563752.4846,829364189.890324,16563.1713160761
