"Cost","Gamma","Accuracy","AccLCL","Time"
-10,-25,0.733333333333333,0.733333333333333,1.13417267799377
-10,-24,0.733333333333333,0.733333333333333,1.0838828086853
-10,-23,0.733333333333333,0.733333333333333,0.753966808319092
-10,-22,0.733333333333333,0.733333333333333,0.788445472717285
-10,-21,0.733333333333333,0.733333333333333,0.732770919799805
-10,-20,0.733333333333333,0.733333333333333,0.759102344512939
-10,-19,0.733333333333333,0.733333333333333,0.739791870117188
-10,-18,0.733333333333333,0.733333333333333,0.77626895904541
-10,-17,0.733333333333333,0.733333333333333,0.732239246368408
-10,-16,0.733333333333333,0.733333333333333,0.743004560470581
-10,-15,0.733333333333333,0.733333333333333,0.735538721084595
-10,-14,0.733333333333333,0.733333333333333,0.73356032371521
-10,-13,0.733333333333333,0.733333333333333,0.775578022003174
-10,-12,0.733333333333333,0.733333333333333,0.731476783752441
-10,-11,0.733333333333333,0.733333333333333,0.732131481170654
-10,-10,0.733333333333333,0.733333333333333,0.743499994277954
-10,-9,0.733333333333333,0.733333333333333,0.734385967254639
-10,-8,0.733333333333333,0.733333333333333,0.736671924591064
-10,-7,0.733333333333333,0.733333333333333,0.771509170532227
-10,-6,0.733333333333333,0.733333333333333,0.739103317260742
-10,-5,0.733333333333333,0.733333333333333,0.7433180809021
-10,-4,0.733333333333333,0.733333333333333,0.831475257873535
-10,-3,0.733333333333333,0.733333333333333,0.792733907699585
-10,-2,0.733333333333333,0.733333333333333,0.753118753433228
-10,-1,0.733333333333333,0.733333333333333,0.754769325256348
-10,0,0.733333333333333,0.733333333333333,0.747763872146606
-10,1,0.733333333333333,0.733333333333333,0.736337900161743
-10,2,0.733333333333333,0.733333333333333,0.758907794952393
-10,3,0.733333333333333,0.733333333333333,0.912582159042358
-10,4,0.733333333333333,0.733333333333333,1.11938643455505
-10,5,0.733333333333333,0.733333333333333,1.23897194862366
-10,6,0.733333333333333,0.733333333333333,1.18626594543457
-10,7,0.733333333333333,0.733333333333333,1.18458962440491
-10,8,0.733333333333333,0.733333333333333,1.18191170692444
-10,9,0.733333333333333,0.733333333333333,1.18177199363708
-10,10,0.733333333333333,0.733333333333333,1.19235873222351
-9,-25,0.733333333333333,0.733333333333333,0.779364109039307
-9,-24,0.733333333333333,0.733333333333333,0.73136043548584
-9,-23,0.733333333333333,0.733333333333333,0.733257293701172
