"Cost","Gamma","Accuracy","AccLCL","Time"
6,-1,0.76,0.76,2.13007926940918
6,0,0.763333333333333,0.763333333333333,2.14457201957703
6,1,0.763333333333333,0.763333333333333,1.87147426605225
6,2,0.763333333333333,0.763333333333333,1.85989713668823
6,3,0.763333333333333,0.763333333333333,2.22792077064514
6,4,0.763333333333333,0.763333333333333,2.65474700927734
6,5,0.76,0.76,2.87079358100891
6,6,0.76,0.76,2.79533624649048
6,7,0.76,0.76,2.81855392456055
6,8,0.756666666666667,0.756666666666667,2.77187490463257
6,9,0.756666666666667,0.756666666666667,2.79362845420837
6,10,0.756666666666667,0.756666666666667,2.77503943443298
7,-25,0.733333333333333,0.733333333333333,0.770319223403931
7,-24,0.733333333333333,0.733333333333333,0.780372858047485
7,-23,0.733333333333333,0.733333333333333,0.747607946395874
7,-22,0.733333333333333,0.733333333333333,0.7532057762146
7,-21,0.733333333333333,0.733333333333333,0.761298179626465
7,-20,0.733333333333333,0.733333333333333,0.79775857925415
7,-19,0.733333333333333,0.733333333333333,0.754712581634521
7,-18,0.733333333333333,0.733333333333333,0.760776519775391
7,-17,0.733333333333333,0.733333333333333,0.804316282272339
7,-16,0.746666666666667,0.746666666666667,0.768187522888184
7,-15,0.79,0.79,0.761940956115723
7,-14,0.806666666666667,0.806666666666667,0.781134843826294
7,-13,0.8,0.8,0.778063774108887
7,-12,0.793333333333333,0.793333333333333,0.753960847854614
7,-11,0.793333333333333,0.793333333333333,0.786062717437744
7,-10,0.813333333333333,0.813333333333333,0.748053789138794
7,-9,0.826666666666667,0.826666666666667,0.798278570175171
7,-8,0.82,0.82,0.916166305541992
7,-7,0.793333333333333,0.793333333333333,1.13593411445618
7,-6,0.78,0.78,1.35962867736816
7,-5,0.79,0.79,1.04064393043518
7,-4,0.786666666666667,0.786666666666667,0.957961082458496
7,-3,0.78,0.78,1.43401908874512
7,-2,0.76,0.76,1.67436647415161
7,-1,0.76,0.76,1.74793934822083
7,0,0.763333333333333,0.763333333333333,1.79621553421021
7,1,0.763333333333333,0.763333333333333,1.80375027656555
7,2,0.763333333333333,0.763333333333333,1.85803604125977
7,3,0.763333333333333,0.763333333333333,2.20020866394043
7,4,0.763333333333333,0.763333333333333,2.68693828582764
7,5,0.76,0.76,2.81002974510193
7,6,0.76,0.76,2.78979969024658
7,7,0.76,0.76,2.78045916557312
7,8,0.756666666666667,0.756666666666667,2.76459121704102
7,9,0.756666666666667,0.756666666666667,2.78724384307861
7,10,0.756666666666667,0.756666666666667,2.76622915267944
8,-25,0.733333333333333,0.733333333333333,0.783456087112427
8,-24,0.733333333333333,0.733333333333333,0.741109371185303
8,-23,0.733333333333333,0.733333333333333,0.747680187225342
8,-22,0.733333333333333,0.733333333333333,0.760969638824463
8,-21,0.733333333333333,0.733333333333333,0.756142139434814
8,-20,0.733333333333333,0.733333333333333,0.763109683990479
8,-19,0.733333333333333,0.733333333333333,0.760421276092529
8,-18,0.733333333333333,0.733333333333333,0.762531995773315
8,-17,0.746666666666667,0.746666666666667,0.803399801254272
8,-16,0.79,0.79,0.758443832397461
8,-15,0.8,0.8,0.748817920684814
8,-14,0.8,0.8,0.743747472763062
8,-13,0.793333333333333,0.793333333333333,0.756197690963745
8,-12,0.79,0.79,0.753252744674683
8,-11,0.79,0.79,0.761835813522339
8,-10,0.816666666666667,0.816666666666667,0.798647165298462
8,-9,0.83,0.83,0.967631816864014
8,-8,0.81,0.81,1.25377368927002
8,-7,0.773333333333333,0.773333333333333,1.60008859634399
8,-6,0.773333333333333,0.773333333333333,1.60944199562073
8,-5,0.773333333333333,0.773333333333333,1.06672310829163
8,-4,0.786666666666667,0.786666666666667,0.919612169265747
8,-3,0.78,0.78,1.43406581878662
8,-2,0.76,0.76,1.68530225753784
8,-1,0.76,0.76,1.78414082527161
8,0,0.763333333333333,0.763333333333333,1.7656831741333
8,1,0.763333333333333,0.763333333333333,1.83024263381958
8,2,0.763333333333333,0.763333333333333,1.8738808631897
8,3,0.763333333333333,0.763333333333333,2.21632814407349
8,4,0.763333333333333,0.763333333333333,2.63627696037292
8,5,0.76,0.76,2.80841255187988
8,6,0.76,0.76,2.78618311882019
8,7,0.76,0.76,2.78864192962646
8,8,0.756666666666667,0.756666666666667,2.7823920249939
8,9,0.756666666666667,0.756666666666667,2.77520251274109
8,10,0.756666666666667,0.756666666666667,2.76708674430847
9,-25,0.733333333333333,0.733333333333333,0.791973352432251
9,-24,0.733333333333333,0.733333333333333,0.794606685638428
9,-23,0.733333333333333,0.733333333333333,0.755945682525635
9,-22,0.733333333333333,0.733333333333333,0.806186199188232
9,-21,0.733333333333333,0.733333333333333,0.767993927001953
9,-20,0.733333333333333,0.733333333333333,0.75976037979126
9,-19,0.733333333333333,0.733333333333333,0.768722534179688
9,-18,0.746666666666667,0.746666666666667,0.803481101989746
9,-17,0.79,0.79,0.793960809707642
9,-16,0.8,0.8,0.774357318878174
9,-15,0.8,0.8,0.744369745254517
9,-14,0.796666666666667,0.796666666666667,0.760635137557983
9,-13,0.783333333333333,0.783333333333333,0.756927967071533
9,-12,0.783333333333333,0.783333333333333,0.770050048828125
9,-11,0.793333333333333,0.793333333333333,0.829826593399048
9,-10,0.823333333333333,0.823333333333333,0.953825950622559
