"Optimizer","Cost","Gamma","Time","Error"
"hjn.300",29.011,-6.0090001,260.56153845787,0.210191622859081
"hjn.300",33,-4,143.013049840927,0.215787688655248
"hjn.300",32,-7,145.371369361877,0.21214176700017
"hjn.300",32.9999,-5,134.104840755463,0.21214176700017
"hjn.300",33.0001,-4.01,147.663955211639,0.216126844158046
"hjn.300",32.99998,-5.99999,163.812084913254,0.210445989486179
"hjn.300",32,-5.001,110.500598430634,0.207478378836697
"hjn.300",32.99999,-5,132.209692239761,0.214261488892657
"hjn.300",32,-6,134.881083250046,0.212735289130066
"hjn.300",31.999999,-5,111.911205291748,0.206376123452603
