"Optimizer","Cost","Gamma","Time","Error"
"hjn.500",33,-5,195.6285135746,0.197343453510436
"hjn.500",33,-3,178.025947093964,0.197947214076246
"hjn.500",35,-5,217.087396383286,0.195877177850612
"hjn.500",32,-5.2,195.52167057991,0.192254614455753
"hjn.500",31.8,-5,191.633514642715,0.195790926341211
"hjn.500",33,-5,158.090761423111,0.197429705019838
"hjn.500",32.09,-5,195.387651443481,0.201052268414697
"hjn.500",32.9991,-6,224.091592073441,0.2012247714335
"hjn.500",32.8,-4.3998999,262.309930086136,0.192427117474556
"hjn.500",31.9,-4.9,156.078754901886,0.191909608418147
