"Optimizer","Cost","Gamma","Time","Error"
"Rcgmin.1",10.0000000000328,-5.0000000000146,16707.5292463303,0.0762361501571027
"Rcgmin.1",10,-5,2704.71430206299,0.0749958657185381
"Rcgmin.1",10,-5,2666.80167603493,0.07458243757235
"Rcgmin.1",10,-5,2061.97680711746,0.167107656689267
"Rcgmin.1",10,-5,2066.33863806725,0.166032743509178
"Rcgmin.1",10,-5,1845.47252392769,0.166446171655366
"Rcgmin.1",10,-5,2044.16585040092,0.166859599801554
"Rcgmin.1",10,-5,1830.83021712303,0.165784686621465
"Rcgmin.1",10,-5,1632.35384941101,0.167686456093931
"Rcgmin.1",9.99997906659409,-5.00005705009436,20300.5655837059,0.0764015214155779
