"Optimizer","Cost","Gamma","Time","Error"
"hjn.100",33.1001,-6,95.8951225280762,0.216524929131232
"hjn.100",32.999,-3.001,107.414334774017,0.252542938135735
"hjn.100",31,-6.9999999,106.417228460312,0.230115057528764
"hjn.100",36,-6,85.5725681781769,0.216858429214607
"hjn.100",32,-5,53.7844502925873,0.233283308320827
"hjn.100",33,-5,87.7413115501404,0.235367683841921
"hjn.100",29,-4.9,83.4480631351471,0.242204435551109
"hjn.100",34.12,-5.9,119.172017097473,0.229614807403702
"hjn.100",29.9999999,-5.1,103.390578985214,0.228114057028514
"hjn.100",31,-3,92.3418591022491,0.250958812739703
