"Optimizer","Cost","Gamma","Time","Error"
"bobyqa.2",31.9774623845074,0.699691964485706,5507.69053864479,0.0840912849346783
"bobyqa.2",29.5063156568393,3.27998528429674,11797.6741404533,0.0728460393583595
"bobyqa.2",33.2740357342109,0.674460086086694,5805.58234095573,0.0816934016867869
"bobyqa.2",25.7621772458463,3.03379014769604,9352.17683982849,0.0732594675045478
"bobyqa.2",28.898739363445,3.80553662149299,10974.0985996723,0.0715230692905573
"bobyqa.2",32.0000237710678,3.70701288789395,9044.29847693443,0.0683810153795271
"bobyqa.2",31.8750741843256,4.18503812676392,11436.3228993416,0.0690425004134282
"bobyqa.2",30.2210288194367,0.928990445106561,5699.52691531181,0.086241111294857
"bobyqa.2",31.9704654323851,2.45547458840373,7087.529712677,0.0760707788986274
"bobyqa.2",35.0292940516793,3.47610202843447,9948.52458620071,0.0739209525384489
