"Optimizer","Cost","Gamma","Time","Error"
"hjn.3",37,2.9999,12795.8499023914,0.0835951711592526
"hjn.3",38,2.99001,10432.4692988396,0.0830163717545891
"hjn.3",45.8,3.8,13816.0085446835,0.0840085993054407
"hjn.3",38,4,9134.99002456665,0.0843393418223913
"hjn.3",40.9,4,13303.945851326,0.0854142550024805
"hjn.3",38,4.00099,12555.1231794357,0.0854969406317183
"hjn.3",43.001999,2.99901,15668.1522426605,0.079378204068133
"hjn.3",41,4,10880.2334709167,0.0840085993054407
"hjn.3",40,3.01001,12242.4465453625,0.0816107160575493
"hjn.3",42.2,3.00001,11876.1285748482,0.0839259136762031
