"Optimizer","Cost","Gamma","Time","Error"
"optim.1",32.3451307358693,-5.05217513899504,6129.0056347847,0.164957830329089
"optim.1",22.6172153962683,3.06024750771588,35434.5978450775,0.0750785513477757
"optim.1",24.8886898722454,-1.38223412218325,12333.8530380726,0.0983958987927898
"optim.1",26.8316933864065,-0.712120788867931,9402.9873316288,0.0927732760046304
"optim.1",68.6082521482529,4.37901068814007,57137.8821856976,0.073424838763023
"optim.1",32.3407752993334,3.55667200017497,46030.9745304585,0.07458243757235
"optim.1",31.9765570987238,-5,5546.69551515579,0.161733090788821
"optim.1",32.1314211970107,-5.01059605304432,5667.00607633591,0.161733090788821
"optim.1",41.8777186018045,3.51568650274016,32759.5177893639,0.0738382669092111
"optim.1",32.011311826342,-5.00333841033449,7464.8756210804,0.162642632710435
