"Optimizer","Cost","Gamma","Time","Error"
"hjn.2000",36.1,0.8891,1646.35290336609,0.143352486625718
"hjn.2000",30,-1,812.477319478989,0.145432930453735
"hjn.2000",37,-1,701.895801067352,0.141371111551417
"hjn.2000",33,-3,599.281191587448,0.152962155736081
"hjn.2000",41.0000001,-0.8,1150.05686616898,0.141470180305132
"hjn.2000",33.98899,-2.0001,1118.06209897995,0.144739449177729
"hjn.2000",35,-2,579.54848074913,0.148008718050327
"hjn.2000",31,-1.00001,970.255157232285,0.14513572419259
"hjn.2000",35.901,-1,1158.110008955,0.14533386170002
"hjn.2000",33,0.001,1265.28609824181,0.144045967901724
