"Optimizer","Cost","Gamma","Time","Error"
"hjn.1500",35.00101,-2,629.222418546677,0.160279403435907
"hjn.1500",32.01,-4.9999,593.786270141602,0.176515008495375
"hjn.1500",36,-1.00001,738.566874504089,0.158485935435152
"hjn.1500",36.01,-1.999,698.260852813721,0.155370964696998
"hjn.1500",30.01,-3,629.813857555389,0.160656975646592
"hjn.1500",37.9,-1.899,653.369544744492,0.153671889748914
"hjn.1500",33.0003,-2.0001,856.420223474503,0.157164432697753
"hjn.1500",30.99,-3,542.485214471817,0.158108363224467
"hjn.1500",34.999996,-1.999998,678.214431524277,0.159146686803851
"hjn.1500",33.9,0,901.144270181656,0.159996224277893
