"Optimizer","Cost","Gamma","Time","Error"
"nmkb.1",97.6383903695619,4.27122828840256,16475.2081460953,0.0678849016041012
"nmkb.1",69.4374932144662,3.78583805997629,16883.8944211006,0.069538614188854
"nmkb.1",29.5322891800966,3.40946728055932,14329.9791407585,0.0667273027947742
"nmkb.1",298.093569065323,3.63983355814231,14316.0154018402,0.0683810153795271
"nmkb.1",87.5325389973692,5.00287259041892,13750.814750433,0.0699520423350421
"nmkb.1",46.3470747882861,3.79426487106648,19510.5321927071,0.0681329584918142
"nmkb.1",36.4696978670398,4.12329472076544,13541.7004742622,0.0669753596824871
"nmkb.1",97.9705102168983,3.80982635217788,19635.3449082375,0.0680502728625765
"nmkb.1",65.9579434720842,3.11289852556715,14857.1257963181,0.0680502728625765
"nmkb.1",3.29103614038097,3.73685694940814,15636.2374207973,0.0676368447163883
