"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"alo.2",54.5574217426048,-4,0,8310.68330836296,4.43247735383378
"alo.2",13.6115522693144,-4,0,6747.87622594833,4.43840804158295
"alo.2",317.565372949848,-5,0,7147.12336015701,4.53198315356723
"alo.2",58.9184741898043,-5,0,6903.36978435516,4.4373308493813
"alo.2",20.2335858467784,-3,0,4931.07991600037,4.39517690415168
"alo.2",847.331762083264,-7,0,5874.23003053665,4.53113175261468
"alo.2",540.889910332042,-7,0,6383.74182510376,4.54177252031395
"alo.2",457.02739402827,-6,0,6498.00876307487,4.51988335214021
"alo.2",933.800753498468,-6,0,5811.22904086113,4.54283048630449
"alo.2",317.133674969837,-8,0,3390.92703580856,4.491348814304
