"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"bobyqa.2",2.12218460601674,-4.71695998771989,0.490427122260877,333.626073360443,4.48650897305692
"bobyqa.2",1.4436846186263,-3.39221519226998,0.5,359.044602870941,4.43595072426702
"bobyqa.2",2.00976388905396,-4.99761904354163,0.5,278.372416257858,4.5078282230611
"bobyqa.2",2.02729448382021,-4.93749323380532,0.499997563301414,285.554605484009,4.50206539456537
"bobyqa.2",1.8695277645668,-3.48585173488868,0.5,376.77125787735,4.44362574740547
"bobyqa.2",2.00571302878601,-4.57145925380431,0.5,314.565620183945,4.47974191021891
"bobyqa.2",1.98070131874211,-4.89720954435717,0.491155241434102,280.098634004593,4.51918159144807
"bobyqa.2",2.04537888674271,-4.8350632890091,0.477456508052377,306.126583337784,4.4903546145139
"bobyqa.2",2.09994190588032,-4.99990955460409,0.400062958843304,343.102194786072,4.52549632458841
"bobyqa.2",2.02328596721915,-4.90297749617857,0.5,308.322782039642,4.5102085591461
