"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"goa.2",408.552554394058,-6,0,6585.26390194893,4.46931751828038
"goa.2",900.981704878898,-6,0,5296.80885148048,4.60709310538767
"goa.2",139.965319368432,-5,0,5299.74434638023,4.50270327315501
"goa.2",350.222680111846,-4,0,7838.56920838356,4.66822214193443
"goa.2",308.337900695284,-5,0,4231.15298008919,4.54389751714262
"goa.2",833.495622842664,-7,0,4787.07771539688,4.50115650719475
"goa.2",199.698179423371,-5,0,3605.78004384041,4.45202022831353
"goa.2",47.3545841126389,-4,0,4055.7151248455,4.4188398243801
"goa.2",34.0024422578778,-4,0,3269.53880548477,4.43851344012168
"goa.2",3.28525952910736,-3,0,3202.8456735611,4.46637969616114
