"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hjn.100",5,-6,0.499,4.64284157752991,5.01648929482549
"hjn.100",4.999999,-4.0000001,0.400002,4.9559645652771,4.98786452785448
"hjn.100",2.0199,-4.9901,0.4,4.02541613578796,5.15439132655237
"hjn.100",5,-4,0,3.58641982078552,4.90895219096527
"hjn.100",2.2,-4.7999,0.1,4.9352650642395,5.08346754881163
"hjn.100",3,-4.1,0.2,4.3234691619873,4.93715975120061
"hjn.100",7,-4,0.399999,4.13011240959167,4.87906073573749
"hjn.100",3.01,-4,0.4,3.42408895492554,5.02812752144882
"hjn.100",2.9,-5.1,0.401,4.605473279953,5.04655811162476
"hjn.100",2.011,-5,0.41,3.76389122009277,5.13034304872406
