"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"da.2",13.0374573339663,-4,0,15952.3680107594,4.44406263866677
"da.2",673.715167488912,-6,0,7729.13984656334,4.50537749047608
"da.2",83.5297076800521,-6,0,6807.26515102386,4.50233549068408
"da.2",579.655366773863,-6,0,5389.64790296555,4.43563677917999
"da.2",93.7770838011862,-5,0,21741.8544614315,4.46284247565677
"da.2",217.417504140677,-5,0,27360.5822372437,4.48587528836025
"da.2",221.080134390943,-6,0,7109.57425570488,4.47285412382842
"da.2",473.008849040259,-8,0,29083.4991772175,4.52658396871174
"da.2",20.5458086992654,-4,0,19172.584612608,4.37979343573738
"da.2",385.531179065225,-6,0,6231.50727415085,4.50785674847731
