"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hjn.50",3,-4.9999999,0.5,3.40512919425964,5.43674859208141
"hjn.50",4.9999999,-4,0.5,3.36819958686829,5.01028340167895
"hjn.50",4,-4,0,2.83799386024475,5.3878843207941
"hjn.50",1.9011,-4,1e-07,4.62670993804932,5.28909973324959
"hjn.50",2,-5,0.5,1.78009366989136,5.78379335476951
"hjn.50",2,-5.0000001,0.399999,2.81894493103027,5.60962638522734
"hjn.50",1.9,-5.3,0.1,4.44395637512207,5.41107644136174
"hjn.50",3,-5,0.5,2.04018497467041,5.39652912292009
"hjn.50",2,-4,0.4,2.39027881622314,5.2830978685683
"hjn.50",3.00001,-3,0.40002,3.17069435119629,5.22227396632274
