"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"pso.2",12.5956864887111,-5,0,46511.8130884171,4.40581655172141
"pso.2",8.13591379249503,-4,0,34137.9034543037,4.43024459675618
"pso.2",37.5964613850228,-5,0,21509.6338033676,4.41411170059747
"pso.2",23.6041199210509,-4,0,24554.8824100494,4.39506598828835
"pso.2",240.175941175215,-5,0,16327.5407555103,4.41776763359193
"pso.2",57.8021214204577,-5,0,25845.7730438709,4.43312029428158
"pso.2",58.6555312313064,-4,0,17581.9612443447,4.38978300743853
"pso.2",350.291505686939,-6,0,19909.3325119019,4.42896857302315
"pso.2",38.6014754558299,-4,0,25887.8575441837,4.39858042817535
"pso.2",562.63026562985,-6,0,16601.3807504177,4.46732033557188
