"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"optim.2",1.96888114019238,-5.05231465741036,0.38755245607695,669.535862922668,4.53992075029914
"optim.2",1,-3.26957349290701,0.5,1005.0025935173,4.48984609764207
"optim.2",2.32740165650928,-5.28554298878991,0.377156560896807,1267.87082839012,4.54685408398463
"optim.2",1,-3.93269262164802,0.49995271238918,2241.67849421501,4.49898019600284
"optim.2",9.78080984103546,-5.59263230863449,0.5,1143.95156025887,4.46715858830872
"optim.2",2.00242507170685,-5.0048595860234,0.400097191716833,1319.20614075661,4.53168050331054
"optim.2",3.02810183336514,-3.69915006900891,0.440331846901335,1323.2166056633,4.41950623439821
"optim.2",2.00594733967399,-5.05768153127378,0.395218588757463,1003.93343067169,4.53760484080039
"optim.2",5.00316045794584,-4.7173496533933,0.42679930357865,1109.26286911964,4.45834346563736
"optim.2",1.99906575520105,-4.25832453120241,0.436159456554765,1107.25770688057,4.45978371413931
