"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"sca.1",29.3408653263873,-5,0,4009.53029727936,4.41064244292137
"sca.1",6.02856959224471,-4,0,6988.28825759888,4.51294640810125
"sca.1",75.1287839869341,-6,0,12726.0843183994,4.55230334069671
"sca.1",654.885173718804,-8,0,10518.3262979984,4.4946707381603
"sca.1",189.434100087391,-6,0,7282.2249007225,4.64936150776216
"sca.1",942.69005519849,-7,0,10872.8755552769,4.56403752216842
"sca.1",230.042153877856,-7,0,4786.99482607841,4.48475336184511
"sca.1",462.142644966254,-5,0,3931.83345413208,4.71307681559327
"sca.1",985.681909066402,-8,0,9744.27755308151,4.51074055431115
"sca.1",93.3727482768676,-6,0,4587.38651752472,4.53427560183509
