"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hjn.3",3.999999,-3,0.5,195.706758260727,4.41915746888346
"hjn.3",3.2,-4,0.4,236.010868549347,4.45465095683664
"hjn.3",2.999998,-2.999997,0.5,167.585987329483,4.41378548974225
"hjn.3",3.2,-3.9999999,0.5,197.488505363464,4.42309570708434
"hjn.3",3,-3,0.5,142.306963920593,4.43366173313321
"hjn.3",3.1,-4.1,0.5,165.166617155075,4.43790598867189
"hjn.3",5,-2.999,0.4,245.788281917572,4.42886631994629
"hjn.3",3,-2.9999999,0.5,160.025252819061,4.43433198202193
"hjn.3",5,-3.9000001,0.5,243.010793447494,4.40421660480242
"hjn.3",7,-4,0.5,198.314231157303,4.40724024042583
