"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"gwo.1",324.515920816455,-6,0,1716.51697182655,4.48939877248892
"gwo.1",62.065081955565,-5,0,1446.67028784752,4.48472564336124
"gwo.1",12.9489767480233,-4,0,1073.09824132919,4.51353110328365
"gwo.1",393.564215921275,-6,0,1904.53474092484,4.52402233094877
"gwo.1",499.589056808596,-7,0,2573.70396876335,4.5995405979898
"gwo.1",131.670904717774,-5,0,1484.0118970871,4.54007939005696
"gwo.1",563.608661533161,-7,0,1812.82070732117,4.51894961126301
"gwo.1",141.643077453269,-5,0,3176.94380617142,4.62213684911127
"gwo.1",213.044322855541,-6,0,1096.64367175102,4.50550911352466
"gwo.1",544.010750784575,-7,0,1472.9526758194,4.52668497271718
