"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"woa.2",829.716250224363,-8,0,14190.6742565632,4.51882150958364
"woa.2",526.648334473916,-6,0,11872.1363668442,4.46979864804842
"woa.2",61.0604327856386,-4,0,7699.87687182426,4.47879592940258
"woa.2",1024,-6,0,15218.0865693092,4.51656196306626
"woa.2",36.2267884837391,-5,0,9225.76699090004,4.44244020159022
"woa.2",590.155029520311,-7,0,6478.50042676926,4.54068720065548
"woa.2",420.906843321967,-5,0,8355.73689866066,4.41933192551583
"woa.2",190.277216454342,-5,0,4754.87587022781,4.43524585725332
"woa.2",708.094005278008,-7,0,12186.3944911957,4.56128371397643
"woa.2",930.482998076687,-6,0,12094.9629247189,4.65230718423253
