"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hjkb.2",4.96898651123047,-3.08930969238281,0.499580383300781,3927.44839715958,4.38783564927327
"hjkb.2",4.33935928344727,-4.00577163696289,0.490951538085938,4223.46995306015,4.4052292810356
"hjkb.2",6.12939453125,-3.18556213378906,0.434233093261719,4919.87896704674,4.38741495814298
"hjkb.2",3.72043228149414,-4.03987503051758,0.495132446289062,3816.42750644684,4.40757136562247
"hjkb.2",5.36221694946289,-4.2349967956543,0.496954345703125,3388.67931699753,4.40717693181841
"hjkb.2",4.05064392089844,-3.05332565307617,0.465995788574219,4070.26204371452,4.4025440268641
"hjkb.2",4.82089233398438,-2.87583541870117,0.448493957519531,4332.39915966988,4.403705424082
"hjkb.2",2.04938888549805,-3.17628860473633,0.488132476806641,3413.63783717155,4.40941784442874
"hjkb.2",3.03135299682617,-3.05954742431641,0.445606231689453,3961.01407337189,4.41161922016599
"hjkb.2",5.06102752685547,-3.72282791137695,0.489620208740234,4362.17716836929,4.39420174052205
