"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"lbfgsb3.2",2,-5,0.4,4501.74256777763,4.5281458564169
"lbfgsb3.2",1.99745798184875,-4.98728990924374,0.398983192739499,4804.69212651253,4.53368191279138
"lbfgsb3.2",1.99191363906652,-5.04043180466739,0.396765455626609,3490.28717851639,4.54290483206049
"lbfgsb3.2",2.08675797714898,-4.98967055505634,0.399163696262362,12209.6425898075,4.5227847254489
"lbfgsb3.2",2,-5,0.4,4689.81303668022,4.52840589152581
"lbfgsb3.2",2.05583553831237,-4.99899765467256,0.399919812373805,42096.8728148937,4.52894868583852
"lbfgsb3.2",1.99728650869707,-4.98917668558735,0.400200152244163,10344.8776285648,4.54178146854471
"lbfgsb3.2",1.99992987147619,-4.99948248264894,0.400074875208694,4387.26058316231,4.52695580355979
"lbfgsb3.2",2.01864571206058,-4.99975081528337,0.399924018551123,15022.9535329342,4.5277018928262
"lbfgsb3.2",1.9948726263084,-4.97401628253004,0.400268850201675,5837.78067827225,4.52905091354906
