"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hs.1",486.318639440695,-7,0,2192.67439460754,4.64206316868373
"hs.1",948.730330690974,-8,0,3201.42110943794,4.49060005473143
"hs.1",991.441544716083,-6,0,1513.23829650879,4.67292541019291
"hs.1",28.5579261971172,-5,0,3104.51156497002,4.41941069871485
"hs.1",178.499232532573,-6,0,1701.27948760986,4.51867832249398
"hs.1",67.5786634954507,-5,0,2097.05785369873,4.48446888905995
"hs.1",992.195554673113,-6,0,3247.01652574539,4.62181835992841
"hs.1",54.9563363247202,-5,0,2250.67246460915,4.45866794136569
"hs.1",128.755211954075,-6,0,3731.40175652504,4.46267097400042
"hs.1",526.525928227755,-8,0,4289.23794913292,4.81701407375707
