"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"pso.1",198.863252136989,-5,0,4993.33935570717,4.49741383424384
"pso.1",622.975330028085,-7,0,3894.83696484566,4.71040456893351
"pso.1",41.3425046454649,-5,0,3811.50704550743,4.4103708836666
"pso.1",706.619712304471,-6,0,6273.28938221931,4.58303454625856
"pso.1",984.090138564352,-7,0,4325.51989936829,4.71161886353252
"pso.1",47.8170971330255,-5,0,6882.59164524078,4.43094255985916
"pso.1",120.180931972805,-6,0,9603.7209239006,4.5258424318045
"pso.1",843.943045182154,-6,0,6958.98450946808,4.51708337779748
"pso.1",381.349558186717,-6,0,5311.89616465569,4.61795525026011
"pso.1",603.3274724558,-7,0,4341.57666611671,4.55608888022535
