"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"ffa.2",545.365111142257,-6,0,5561.72844099998,4.48327385095049
"ffa.2",60.4262852689717,-5,0,2475.46620726585,4.46373697185779
"ffa.2",980.219642295781,-7,0,4434.93234109879,4.54769049117342
"ffa.2",270.610292912601,-8,0,4017.50264430046,4.50933645707361
"ffa.2",426.959311535302,-7,0,3254.04925370216,4.61489202139834
"ffa.2",910.472313172044,-9,0,3799.38983726501,4.65606604261011
"ffa.2",382.809297873732,-6,0,4836.41027450562,4.5305171702295
"ffa.2",171.410895021027,-5,0,3895.81200504303,4.42787713176514
"ffa.2",347.545168989804,-8,0,3759.23476672173,4.65272878912223
"ffa.2",423.946348006977,-5,0,8855.36631298065,4.55068279598905
