"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"bobyqa.1",1.95825625031939,-4.91043881029472,0.5,102.124835968018,4.56448015368649
"bobyqa.1",2.07721004911013,-4.91974552147529,0.5,121.465487480164,4.53415429470062
"bobyqa.1",1.99806186234534,-5.00044791559642,0.401554002443247,116.211439609528,4.57564426347064
"bobyqa.1",1.96378707785799,-4.9605439049837,0.419170269777929,117.630585193634,4.55047831474491
"bobyqa.1",2.1,-5,0.4,112.683161497116,4.56707452328509
"bobyqa.1",2.1,-5,0.4,117.198131084442,4.56784318654276
"bobyqa.1",2.01184850144326,-5.09840297124748,0.386715864227722,131.741201639175,4.59081422353938
"bobyqa.1",2.18097506082553,-4.70915201173972,0.497562075150416,119.096675395966,4.55357825224615
"bobyqa.1",2.19578074365211,-4.97864402155407,0.417688128573214,117.437494277954,4.56060447587048
"bobyqa.1",1.97734379909271,-4.89312637398242,0.408017204120091,120.104256868362,4.58490140854213
