"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"mfo.1",131.733149262928,-5,0,1884.28008747101,4.58825391160077
"mfo.1",28.1013991675207,-4,0,3125.66223478317,4.49124294367424
"mfo.1",1024,-6,0,4044.33551549911,4.78802604849012
"mfo.1",2.32731294844313,-3,0,3627.7565639019,4.45478879108245
"mfo.1",506.709760486784,-6,0,2046.45750451088,4.75385884416232
"mfo.1",506.674027760462,-5,0,2673.32387185097,4.53358422371978
"mfo.1",320.022058344588,-6,0,2614.41047644615,4.56376979403324
"mfo.1",1,-3,0,2831.40100979805,4.52335699437829
"mfo.1",91.4399609744352,-5,0,2796.4740447998,4.49923696787558
"mfo.1",732.420104520014,-6,0,2591.40073275566,4.65522100127879
