"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hs.2",411.131794700166,-7,0,7639.12491297722,4.47785401208472
"hs.2",524.412274006067,-7,0,9428.27353572845,4.46850318314492
"hs.2",865.018782724929,-7,0,20134.8342890739,4.47755088999548
"hs.2",289.55313179919,-6,0,8522.262996912,4.38851821859034
"hs.2",167.345681069954,-6,0,4691.57727766037,4.46783723591924
"hs.2",367.382164405193,-6,0,13897.0918662548,4.55695441347838
"hs.2",382.990947156679,-6,0,9348.48013114929,4.54949520107249
"hs.2",33.640771119995,-5,0,4751.45334982872,4.41828232488145
"hs.2",183.065165919717,-5,0,4646.61017298698,4.43318126668548
"hs.2",231.653403596277,-6,0,6069.18120265007,4.4306769675907
