"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"gwo.2",356.354074575316,-5,0,5769.15962648392,4.43746665166543
"gwo.2",93.2454231269791,-5,0,6888.11637878418,4.44367278974945
"gwo.2",44.5483105792882,-4,0,3889.3752887249,4.39781440906949
"gwo.2",424.593518421865,-7,0,10038.7691037655,4.53372397050359
"gwo.2",69.9521036846519,-4,0,4780.49705648422,4.421896273702
"gwo.2",172.699105356586,-5,0,7973.97233939171,4.40488153747484
"gwo.2",377.558755830622,-5,0,5482.60415482521,4.51725929321138
"gwo.2",940.417715799941,-6,0,7786.72970676422,4.46824145173979
"gwo.2",393.957573077202,-6,0,6861.70045542717,4.48384530053773
"gwo.2",73.6457016261905,-5,0,9585.38906216621,4.4777678072879
