"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hjn.500",1.999,-4.899,0.4,12.3949301242828,4.58193183466773
"hjn.500",3.0001,-3.9,0.39,13.3867630958557,4.4777006144411
"hjn.500",3.01,-3.8,0.41001,12.4474499225616,4.47215252174353
"hjn.500",3.001,-4.001,0.409,12.7724933624268,4.40187683445753
"hjn.500",3,-6,0.4,8.15188574790955,4.53320712182425
"hjn.500",1.9,-4.999999,0.5,7.71058630943298,4.68087412887303
"hjn.500",2,-3,0.5,6.96888661384583,4.54527703265062
"hjn.500",3.0001,-5,0.399,11.2746057510376,4.56191867996474
"hjn.500",3,-4.0001,0.4,9.85925674438477,4.4628292628312
"hjn.500",2,-2.99997,0,17.6018400192261,4.59759511623381
