"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hjn.2",5,-4,0.4989,739.748840808868,4.39300130681646
"hjn.2",4,-4,0.5,617.240131378174,4.39880120471879
"hjn.2",9,-3,0.5,907.294714689255,4.38937613074394
"hjn.2",16.9,-4,0.5,890.060645103455,4.37192588011357
"hjn.2",4.99,-3,0.5,614.624429702759,4.39043945194187
"hjn.2",8,-4,0.5,570.060433864594,4.38626727179468
"hjn.2",4,-3,0.5,633.044751167297,4.39428135182313
"hjn.2",3.1,-3,0.5,580.470419883728,4.3960047387523
"hjn.2",4.99,-3,0.4999,745.390646457672,4.38397944080338
"hjn.2",5,-4,0.5,499.708499193192,4.38714821702117
