data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Wage,en,ga,FALSE,resub,mae,2.39769291877747,9.08362403550893,309.586326788771,13.1089441131336
Wage,en,ga,FALSE,resub,mae,1.29339599609375,9.07642151163567,335.717341868959,13.7022459687464
Wage,en,ga,FALSE,resub,mae,1.02558541297913,9.0592260349729,316.056099308798,13.1086282936331
Wage,en,ga,FALSE,resub,mae,0.759190797805786,9.06912010184795,351.006389687444,14.477532037834
Wage,en,ga,FALSE,resub,mae,0.730838775634766,9.09393432552188,388.670690276048,14.7501837656134
Wage,en,ga,FALSE,resub,mae,1.37746214866638,9.09869239774018,437.214759899379,15.8805561500159
Wage,en,ga,FALSE,resub,mae,1.23981785774231,9.056070220621,339.385307893297,13.7858804670576
Wage,en,ga,FALSE,resub,mae,1.23867726325989,9.08483597734932,301.38477132447,12.5548042347765
Wage,en,ga,FALSE,resub,mae,0.741621017456055,9.0624696415111,290.745614717015,12.6770540869739
Wage,en,ga,FALSE,resub,mae,1.28450584411621,9.07479607992283,335.317361260368,13.2273777053258
