"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjn.1",2003.00001,7,6,0.001,86.5804217890265,11.1083717346191
"hjn.1",2000.99,8,7,0.01,83.3874170210917,8.39987063407898
"hjn.1",2002,5,5,0.001,87.3886693755844,8.19908928871155
"hjn.1",2003,10,5,0.001,83.5217418318088,9.68489360809326
"hjn.1",2001.1,8,7,0.01,83.341907133445,8.68550586700439
"hjn.1",2001,9,6,0.001,86.712128126567,9.28662371635437
"hjn.1",2003,11,6,0.001,86.6573913495811,6.3697943687439
"hjn.1",2001.000001,9,7,0.001,88.8446055738859,6.32968473434448
"hjn.1",1998,7,5,0.001,83.7931590452149,6.13202500343323
"hjn.1",2002.0001,8,7,0.01,81.8868624441362,10.06116771698
