"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjn.2",2005,13,9,0.001,89.7874913802588,33.2625772953033
"hjn.2",2000.109999,5,5,0.001,86.4076248949986,55.0898895263672
"hjn.2",2000,8,5,0.002,86.1499281144743,69.3014178276062
"hjn.2",1999.99999,9,5,0.00101,85.9064213198957,68.3035202026367
"hjn.2",1998.998,9,5,0.002,85.5600231708285,44.0391023159027
"hjn.2",2000,8,5,0.001,87.3765735757126,33.8374650478363
"hjn.2",2001,7,5,0.01,86.012785223755,33.8949899673462
"hjn.2",2003.01,8,5,0.001,87.1543827213011,43.9553978443146
"hjn.2",2000,10,6,0.001,88.7731465820511,32.9472372531891
"hjn.2",2001.8,9,5,0.001,87.1513139283575,46.6496918201447
