"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"goa.1",520.752726331505,12,6,0.0276098104975262,107.119702193545,4.52936029434204
"goa.1",4299.70803050948,11,6,0.0356934355622694,144.117418944238,17.0705895423889
"goa.1",1060.89884185318,13,7,0.0073984287947851,127.331751602949,5.82458853721619
"goa.1",1539.75579129765,10,7,0.0305113212331198,112.073817669193,7.12789630889893
"goa.1",1204.394043001,9,5,0.0209294411677299,119.721443145315,7.4915189743042
"goa.1",4813.25398778659,5,7,0.0363104251557652,160.834969718222,19.2578690052032
"goa.1",1682.3163617776,7,5,0.0625413971542822,178.378484934415,8.9168426990509
"goa.1",3371.39923108252,14,6,0.0111830422225617,110.346615190599,13.9829857349396
"goa.1",853.276009888329,15,7,0.0423193525315058,125.088952283089,5.31790804862976
"goa.1",309.731812558367,2,7,0.0181832333378057,110.328645855419,3.43498349189758
